191,145,50.292,1
194,111,102.08,12
211,136,43.541,26
45,27,26.736,31
160,93,78.162,42
71,6,58.785,44
114,55,72.382,58
214,46,142.88,69
210,8,146.29,72
24,13,30.255,74
192,61,121.39,77
90,148,46.317,79
129,214,91.656,80
37,50,30.004,81
195,96,98.473,83
218,172,49.481,99
95,32,80.144,108
201,217,13.798,109
214,179,62.482,113
16,129,115.66,115
192,69,89.576,116
224,31,119.46,118
4,215,212.25,124
24,59,50.175,128
209,31,203.83,131
122,131,72.523,142
63,215,129.52,144
138,196,40.255,145
174,171,20.477,145
201,48,135.9,146
210,78,112.5,146
52,145,69.19,148
58,21,61.314,151
110,42,69.861,159
134,190,57.011,161
175,89,85.703,169
81,192,88.639,178
79,155,45.879,179
130,141,36.481,179
76,56,69.643,182
176,189,24.765,183
167,182,11.147,188
142,173,23.784,190
168,161,66.621,195
163,96,96.034,198
184,97,75.667,206
112,42,92.003,208
152,169,19.359,212
119,2,84.432,213
48,213,138.22,215
70,168,108.06,232
215,87,115.3,232
6,158,103.24,235
111,73,52.2,235
133,165,35.902,237
165,164,11.983,242
145,192,35.76,244
130,91,80.216,245
151,67,88.796,250
58,70,31.563,253
168,127,62.884,255
151,191,102.69,256
211,18,176.62,266
66,207,162.57,267
79,80,9.0798,267
43,166,169.55,270
76,92,12.338,271
39,172,121.94,272
192,23,141.94,276
130,143,26.257,279
160,100,80.582,291
214,121,65.063,295
139,78,39.865,303
171,92,77.671,305
128,139,27.046,309
195,22,124.74,309
85,44,43.526,310
160,155,33.578,310
210,32,123.72,313
183,144,67.371,321
11,147,138.87,323
79,10,79.763,328
4,64,78.877,336
126,206,79.631,336
47,58,56.104,340
209,90,99.672,341
197,158,82.784,347
103,157,49.877,348
126,16,103.59,353
49,203,161.43,354
65,145,102.21,354
171,132,61.135,355
53,25,36.34,361
168,165,73.677,361
214,108,107.17,365
48,39,44.081,370
44,60,14.734,373
187,119,67.288,376
188,176,31.605,382
165,127,65.047,384
175,84,94.109,389
132,10,134.99,397
225,34,185.64,403
63,182,87.931,405
224,102,75.938,405
197,109,61.317,408
188,158,29.778,411
137,141,39.872,414
24,26,13.495,416
71,178,104.79,416
142,197,79.382,417
180,40,94.268,420
24,60,53.488,423
33,19,16.046,423
187,52,119.19,423
201,178,47.381,433
63,112,36.288,436
86,30,42.148,436
126,155,24.503,437
49,74,63.738,438
79,37,28.147,442
58,98,59.53,443
124,212,85.88,444
204,73,81.529,449
68,89,51.99,451
144,72,86.216,453
94,189,82.704,466
81,96,12.523,467
45,125,95.114,470
24,20,23.663,471
102,17,112.28,471
173,45,83.197,473
102,190,108.48,474
12,5,51.181,497
90,143,73.475,497
