25,22,33.279,10
18,25,21.206,11
22,17,28.021,13
18,24,16.744,15
11,9,34.583,30
25,15,51.398,51
16,9,39.185,56
24,1,53.962,60
20,3,42.223,64
16,15,35.362,65
25,2,61.591,69
21,2,44.167,81
6,3,29.322,83
1,6,10.643,87
20,21,32.019,88
1,11,23.347,91
22,15,55.5,94
18,23,29.456,97
23,17,19.14,105
21,19,24.036,106
11,5,33.45,111
8,9,34.936,112
21,11,24.154,115
23,5,52.335,116
9,23,45.604,121
17,19,17.587,126
22,18,25.353,137
12,14,15.977,151
23,22,9.0491,153
24,1,44.992,157
18,8,13.009,159
6,4,30.427,163
21,16,10.913,172
25,13,39.912,184
23,10,41.679,185
2,15,26.475,191
11,24,29.056,192
25,6,53.255,204
2,11,31.585,205
6,1,11.997,206
7,8,28.32,207
11,10,25.107,208
20,8,30.291,211
11,20,22.992,237
12,22,33.204,259
10,18,33.754,275
8,19,24.5,277
20,1,28.237,282
1,12,23.662,283
20,3,28.059,283
2,18,35.74,286
20,23,25.336,286
20,14,24.516,299
11,24,38.871,301
22,19,32.26,306
22,2,58.715,331
18,8,13.304,332
21,8,30.648,334
4,1,40.366,338
2,20,30.116,340
11,17,16.47,342
16,17,30.253,343
15,7,36.453,344
13,8,20.036,363
18,16,32.836,374
21,12,17.514,376
25,22,37.733,378
4,10,18.518,406
23,2,51.84,413
1,20,45.796,428
11,13,15.12,428
22,15,35.566,430
2,8,22.999,431
7,24,40.847,439
20,2,31.988,443
4,6,41.602,444
2,10,24.632,450
21,1,34.799,452
21,18,21.663,456
10,11,27.167,457
11,4,27.836,465
23,8,24.94,482
11,21,22.853,487
24,20,22.896,492
21,14,41.521,495
22,25,35.165,495
23,12,30.799,495
