226,232,41.48,1
263,312,61.506,5
226,201,54.324,9
242,45,110.5,9
300,239,40.195,13
4,233,124.71,18
310,21,168.01,18
53,27,59.894,21
314,261,23.118,21
20,228,83.784,22
7,159,53.232,24
265,315,56.085,25
299,70,117.19,27
39,204,66.628,28
19,16,103.76,30
69,319,80.918,33
186,56,71.032,35
288,145,85.307,35
10,65,42.451,36
249,231,13.66,39
70,129,78.518,42
234,235,104.77,43
190,12,92.655,48
232,8,80.391,50
94,128,30.527,53
90,217,88.124,55
143,309,89.572,55
222,69,69.359,59
254,105,133.84,59
173,21,70.567,62
103,195,51.154,71
53,295,112.93,73
102,266,50.609,73
172,275,67.25,78
165,53,97.532,80
241,6,125.95,82
117,31,48.147,84
168,80,55.454,87
214,17,69.424,92
152,201,29.181,99
240,181,50.689,101
317,128,89.482,102
167,21,52.139,105
161,298,71.141,107
184,227,66.623,108
37,206,92.782,110
96,190,63.857,111
91,195,97.845,112
237,293,35.489,116
317,185,77.004,118
149,295,82.924,119
282,114,102.1,119
108,31,59.394,122
321,246,44.77,123
173,102,43.391,124
67,240,116.27,127
46,101,25.609,129
49,73,79.871,132
223,240,18.876,133
276,300,42.924,134
5,180,90.789,137
105,135,32.666,139
247,106,92.051,140
31,263,102.75,142
170,120,41.563,142
323,156,61.521,142
313,248,67.452,145
113,74,37.238,147
319,287,26.135,149
257,231,56.89,156
150,215,85.639,158
296,52,130.2,160
142,37,95.587,162
153,302,50.22,170
150,269,111.35,173
69,61,45.973,178
266,209,35.139,180
138,124,26.116,185
199,234,79.47,186
234,319,50.397,186
16,87,31.41,203
50,305,85.271,203
225,190,26.286,203
120,148,43.477,206
272,70,153.22,208
287,150,71.727,209
240,172,40.985,210
194,200,88.12,211
38,60,37.754,214
73,162,137.42,214
3,172,73.281,218
73,226,67.079,224
249,147,80.021,226
151,248,63.07,231
242,161,65.698,232
287,108,83.382,242
35,222,96.324,243
143,26,66.228,246
279,249,48.656,251
8,80,39.723,253
48,183,74.429,255
80,262,63.454,261
14,316,162.36,269
127,96,34.132,269
287,91,110.9,270
221,315,48.123,271
281,54,89.106,272
45,139,48.365,274
10,106,51.644,275
34,162,82.448,276
101,110,43.889,276
67,86,13.919,277
147,148,8.5449,278
209,276,40.842,279
7,254,139.96,290
117,125,50.181,290
140,172,41.621,290
282,64,81.656,297
56,196,71.942,298
320,250,49.44,299
259,72,129.38,302
14,241,90.204,306
41,95,36.751,308
133,27,57.695,309
113,317,94.572,311
203,44,81.497,311
181,266,83.573,313
18,93,89.06,316
187,32,76.268,317
61,120,29.18,319
207,178,47.239,319
26,127,63.816,333
320,6,107.52,334
82,65,11.016,339
209,300,55.889,343
17,273,160.87,348
116,124,49.342,353
218,45,108.11,356
254,139,63.306,356
80,127,45.949,361
205,64,64.087,364
100,165,61.355,374
186,15,83.103,374
254,80,70.298,376
105,240,84.165,381
173,185,57.332,387
257,112,55.384,387
47,81,22.299,389
231,111,62.293,389
264,18,130.81,389
38,208,108.55,390
165,194,89.529,393
64,36,61.773,394
112,46,46.045,395
224,28,101.55,398
159,251,46.222,399
185,56,62.557,399
60,308,132.95,403
238,319,95.438,405
140,320,70.161,409
254,239,26.822,415
152,69,38.655,418
212,13,70.234,418
37,254,83.587,421
116,37,69.895,422
216,217,133.74,424
289,221,45.367,427
303,15,98.877,429
173,213,40.144,437
294,214,105.28,442
207,110,49.608,443
87,285,62.57,446
7,156,67.106,455
238,174,57.37,458
268,146,73.596,459
181,47,110.66,460
208,296,57.056,467
96,17,75.877,469
205,4,62.103,470
181,185,34.26,479
258,246,38.426,482
286,225,59.066,498
251,286,21.448,499
