5,7,14.112,2
3,4,21.846,3
2,8,22.491,4
1,7,40.451,5
3,7,28.184,7
1,9,20.314,13
3,10,21.137,13
4,8,25.606,17
3,5,14.462,19
3,10,27.424,26
7,3,30.057,29
7,5,12.595,31
3,10,25.765,36
2,7,25.786,39
10,9,9.8822,43
2,8,22.493,54
5,9,32.558,56
9,7,18.366,56
5,8,21.295,59
8,4,27.154,66
2,3,6.887,70
4,9,28.285,72
3,5,20.555,81
5,9,33.697,87
3,7,21.909,92
5,4,9.2995,97
2,9,29.348,102
10,8,15,102
3,9,29.744,113
6,5,14.117,117
3,8,34.234,121
3,4,26.535,122
9,10,8.9862,130
2,8,33.16,131
7,9,20.025,136
9,5,22.428,139
2,6,19.263,151
5,10,25.904,158
7,4,13.507,167
4,10,30.154,174
2,3,6.1221,177
4,7,19.673,182
4,6,15.058,188
2,3,6.9528,191
7,6,8.6536,194
