42,210,159.95,9
174,31,91.179,14
86,14,54.49,19
115,1,123.57,28
210,118,76.06,28
91,135,90.718,31
203,42,110.41,32
13,155,110.79,33
133,124,74.923,33
214,98,80.452,35
187,75,89.692,37
9,11,16.634,48
79,114,50.417,56
45,78,92.419,62
109,20,96.456,62
167,183,19.833,62
146,82,63.39,68
189,220,45.998,82
110,123,32.815,92
24,70,47.471,94
71,29,43.348,101
63,51,31.919,102
182,76,60.828,103
191,43,96.639,103
131,50,115.65,107
165,136,67.273,108
74,168,135.49,109
172,42,97.273,112
44,94,91.606,113
112,198,112.57,113
191,189,26.191,113
218,148,100.84,113
71,95,54.325,116
210,20,168.26,121
176,85,71.137,123
109,119,56.999,131
17,40,48.16,133
210,73,103.81,135
81,39,52.447,139
31,186,106.35,140
16,73,77.309,143
174,100,78.338,169
3,157,135.57,170
132,206,70.815,172
174,109,54.663,176
49,33,33.963,177
210,26,144.19,178
180,158,51.274,186
130,91,77.064,189
5,19,30.23,195
68,108,58.574,197
96,202,106.89,202
149,139,74.549,211
225,219,35.691,211
90,92,85.267,224
112,18,73.346,224
55,144,73.056,226
4,134,125.57,236
17,148,113.05,250
121,105,94.117,264
188,123,83.903,270
122,205,121.71,275
5,162,135.11,287
40,119,61.693,289
219,138,88.723,289
47,26,92.419,298
29,21,45.606,300
45,199,200.19,300
174,59,106.34,302
216,95,61.299,306
51,184,100.74,307
191,22,142.41,317
129,88,58.035,322
209,75,85.562,330
42,25,33.489,337
98,133,45.313,337
82,121,38.707,341
147,128,37.789,341
4,5,11.485,343
168,109,64.047,343
200,24,101.07,343
214,121,92.369,343
88,34,75.771,347
195,194,8.2147,361
103,198,83.862,364
133,78,111.71,372
68,13,80.358,376
195,177,20.885,380
64,171,86.691,382
67,205,123.03,391
210,32,212.17,402
182,28,176.55,408
135,51,62.765,410
88,198,102.02,414
183,36,137.33,417
64,5,45.672,419
210,216,54.79,421
211,2,203.28,423
43,55,23.336,424
156,42,124.68,437
51,108,38.742,444
162,223,40.836,444
90,109,76.921,447
74,49,80.557,450
45,111,80.372,455
69,77,38.258,457
131,21,125.68,459
209,91,110.87,467
51,210,151.43,469
110,100,31.754,472
143,34,116.15,474
171,216,34.287,475
88,175,74.899,478
182,124,56.47,479
56,75,29.707,482
21,76,51.589,484
214,131,109.68,485
220,92,87.924,490
171,169,20.5,496
