11,2,26.791,4
8,17,16.113,5
11,3,25.347,9
10,14,30.123,11
23,24,41.771,12
13,9,12.322,16
25,13,43.363,22
6,8,17.271,25
18,25,28.519,27
21,7,48.642,27
23,4,54.194,29
11,13,14.879,32
23,8,26.981,51
4,25,68.73,56
18,21,30.06,58
20,19,10.61,66
11,24,24.591,67
4,6,32.871,68
6,14,32.22,70
2,11,23.274,73
20,22,31.301,75
1,19,32.156,78
21,4,52.411,84
21,22,13.542,86
11,13,20.867,88
22,6,30.786,91
7,25,48.862,96
20,19,8.4088,97
16,8,18.563,110
18,17,12.33,111
4,25,49.145,115
22,19,29.583,115
1,7,21.192,119
24,25,53.579,129
7,23,41.512,141
25,22,51.103,142
10,8,25.777,143
23,20,26.866,143
9,16,28.339,154
4,22,45.632,156
6,5,33.91,160
11,18,17.823,166
4,19,36.384,171
25,3,58.684,174
6,18,26.159,176
20,14,20.361,182
18,7,19.519,186
2,21,41.723,201
22,15,52.531,212
4,7,38.908,214
21,15,41.769,217
24,1,44.47,226
20,1,27.423,245
25,18,22.169,245
16,23,19.521,253
6,23,44.086,255
18,5,29.812,255
1,8,27.587,268
2,14,44.343,283
18,9,20.369,284
21,8,26.711,284
2,19,35.772,292
21,1,35.23,299
13,1,28.301,313
6,9,38.396,331
13,22,28.074,334
20,2,43.607,335
13,6,19.594,337
22,8,32.529,340
6,17,18.858,357
11,5,31.387,361
11,15,29.841,364
11,5,38.477,368
10,24,52.35,373
20,15,17.394,374
2,14,40.296,389
18,14,17.455,403
6,13,21.1,411
8,20,20.501,411
2,4,23.224,414
22,1,44.504,426
22,9,56.266,438
23,17,16.254,441
22,2,51.938,446
24,3,57.992,450
11,7,21.06,456
9,14,25.16,462
25,15,48.407,467
11,6,14.171,471
11,15,43.094,491
2,20,32.504,494
6,4,40.449,500
