164,87,85.525,6
298,167,66.914,18
266,131,67.102,22
282,169,88.344,27
239,247,81.611,30
138,199,82.211,37
89,44,72.263,39
68,239,107.06,40
242,239,32.249,43
50,278,71.854,44
239,39,114.18,48
38,142,65.851,52
170,145,42.124,55
17,255,121.08,59
99,40,59.086,61
283,263,27.331,61
276,16,139.99,70
197,87,76.633,72
112,190,67.108,73
272,29,98.869,73
313,198,107.1,74
281,97,99.387,76
156,88,30.028,82
88,246,64.142,85
5,177,76.901,86
82,242,87.513,86
2,250,107.95,91
266,157,61.354,91
10,62,41.508,92
217,278,54.675,93
322,29,90.423,94
289,4,100.64,95
276,263,29.901,97
311,235,32.076,97
286,237,70.923,100
115,234,115.92,103
274,123,107.55,103
153,275,72.042,106
239,177,103.89,109
254,214,99.787,110
319,167,90.59,112
24,270,112.56,124
254,74,95.532,125
140,163,82.355,126
254,34,100.68,126
112,291,95.799,133
206,257,42.841,138
19,304,119.3,139
112,277,75.572,141
298,183,57.916,141
35,62,45.543,144
105,175,52.241,149
112,43,23.169,151
238,47,100.23,153
191,59,72.21,154
67,64,26.073,158
43,297,119.75,159
58,139,73.542,161
249,68,74.588,164
10,266,106.56,165
243,148,51.801,165
20,134,93.914,168
56,247,100.53,168
73,143,128.87,173
22,16,58.248,178
37,319,137.88,182
196,233,34.635,185
291,191,84.995,185
238,88,99.406,186
47,132,58.849,190
53,136,61.001,191
194,192,14.742,191
191,99,37.251,201
283,44,115.2,202
10,1,89.887,203
218,219,9.0529,203
60,47,28.737,206
279,254,43.304,210
208,193,36.375,212
268,39,120.72,212
272,32,158.97,212
207,114,46.265,214
52,139,41.897,215
129,113,21.163,222
218,22,65.67,225
24,8,20.431,236
152,68,56.479,237
223,206,21.113,244
39,290,147.92,251
58,194,87.932,251
311,86,82.992,253
138,226,51.711,254
165,247,86.231,256
296,123,76.038,261
46,284,89.848,264
91,54,116.74,271
143,69,41.2,274
146,184,14.657,274
101,245,78.89,277
202,302,57.189,280
279,323,50.085,283
186,224,27.807,289
202,320,75.909,290
320,154,70.272,290
149,164,31.17,291
151,73,61.416,292
284,19,137.43,293
53,12,27.624,294
266,151,71.265,294
179,297,85.122,296
67,73,75.94,297
205,298,52.618,302
38,162,111.9,305
133,320,64.215,306
257,236,43.097,307
89,48,34.746,310
107,293,101.75,311
105,27,43.577,317
190,135,25.703,323
90,61,63.291,325
62,139,49.251,329
91,303,91.049,329
120,177,25.56,330
105,117,35.905,331
155,220,72.683,334
215,179,23.344,336
218,64,87.292,338
31,197,71.313,340
58,48,69.603,342
161,173,59.488,342
210,115,61.449,348
116,204,46.646,349
172,148,55.044,350
163,61,65.56,351
68,112,87.931,353
236,171,79.305,358
240,63,68.864,365
164,302,69.347,369
152,277,49.806,372
153,45,55.98,375
11,200,90.798,376
314,99,80.445,381
105,248,68.588,389
186,164,31.6,389
63,190,84.225,392
243,3,86.569,394
46,196,70.909,401
293,158,101.54,402
272,286,106.33,406
112,306,76.064,409
31,36,35.271,417
300,311,50.514,418
55,101,56.518,421
284,34,109.3,422
293,210,77.723,422
50,190,66.079,425
323,164,125.67,425
40,265,104.13,429
38,232,148.49,430
46,312,131.34,432
277,228,36.948,432
133,50,70.251,435
197,30,104.28,437
209,43,57.971,440
320,235,115.48,443
186,251,53.167,445
176,62,39.166,449
293,19,110.18,449
55,235,82.902,450
140,213,43.661,455
61,78,17.167,458
194,196,20.661,459
313,27,118.65,465
134,263,57.7,467
296,146,67.377,468
67,283,67.497,470
119,127,58.126,474
291,241,60.946,477
40,272,138.98,478
182,217,24.159,481
137,249,40.427,482
283,116,74.811,487
20,142,95.141,490
287,202,69.421,496
100,81,15.72,497
303,207,51.241,498
