5,18,47.458,4
11,10,29.64,13
13,21,29.373,15
23,15,42.358,26
20,25,25.082,31
21,24,41.831,32
14,1,33.233,36
5,21,44.477,68
20,5,30.705,76
22,20,30.068,81
11,8,13.014,101
11,23,26.563,113
2,7,20.513,118
21,20,37.32,123
21,23,14.149,135
25,24,36.086,136
6,15,48.714,142
20,22,26.116,144
21,17,23.95,166
22,14,31.412,171
12,9,28.944,176
21,10,42.668,177
24,6,34.401,186
22,19,21.92,187
6,5,42.146,200
16,22,16.994,205
7,23,31.617,212
11,17,17.647,214
6,7,14.977,216
16,8,20.704,220
18,15,28.041,224
7,4,26.691,233
24,13,27.582,234
11,14,28.972,235
6,13,24.701,242
6,8,17.604,243
21,15,42.087,246
21,7,43.673,268
13,8,22.759,269
11,13,17.122,270
8,2,16.011,279
20,11,26.827,279
3,22,47.109,281
18,20,11.898,289
24,6,37.224,293
22,10,58.808,307
22,8,42.294,308
21,10,49.24,314
20,24,15.002,319
20,5,29.451,320
20,22,22.038,327
10,12,36.979,328
14,17,20.746,330
16,1,38.047,335
13,1,19.545,342
7,15,31.362,346
24,21,36.934,351
20,19,10.098,352
20,21,29.059,362
6,7,12.137,368
11,20,27.497,368
20,10,32.51,374
11,15,35.247,384
21,22,14.989,384
24,5,37.88,385
18,8,15.191,398
25,8,48.327,399
20,13,16.803,400
11,13,15.267,425
24,9,54.688,432
2,22,42.323,440
11,14,22.377,441
7,15,26.699,451
20,24,23.33,455
11,1,22.878,463
18,1,23.275,469
21,18,26.712,469
18,7,18.292,479
13,1,23.698,489
