238,95,77.05,1
150,132,11.901,9
190,143,75.651,9
69,298,77.383,10
188,261,50.268,13
55,111,40.686,14
290,39,142.84,14
58,42,17.441,15
91,296,97.044,18
39,23,25.761,20
71,198,42.931,21
64,53,46.141,22
161,287,66.937,28
173,89,51.691,28
31,193,75.173,32
291,207,63.392,32
78,214,62.098,37
98,172,39.536,38
291,81,93.764,38
285,313,56.635,45
153,305,53.497,54
267,108,63.761,54
101,151,43.731,55
238,32,141.92,55
266,53,121.25,57
310,218,58.136,60
315,189,50.414,63
31,33,18.582,68
112,248,70.665,68
168,215,74.919,69
310,312,26.681,69
113,79,25.219,70
60,57,48.376,74
266,223,49.626,81
307,74,133.2,86
45,109,56.632,90
3,168,94.264,93
231,299,61.911,97
133,25,44.939,99
303,295,75.682,100
298,210,63.75,103
96,282,83.995,105
186,294,67.6,108
283,2,98.201,109
158,266,38.402,110
257,269,109.32,110
40,132,40.796,112
231,27,94.291,112
39,231,102.74,114
96,105,60.54,114
126,49,48.14,117
287,270,12.117,120
286,251,26.373,121
311,76,88.114,121
153,232,46.715,123
188,58,77.262,134
143,55,114.04,137
279,166,53.402,138
278,101,64.681,139
142,175,40.208,141
96,41,43.615,142
307,194,111.12,143
105,179,41.763,144
53,183,112.99,151
254,302,82.267,153
278,141,82.1,154
76,39,29.085,163
96,209,60.807,171
238,264,60.704,171
8,262,72.831,174
202,98,72.482,178
226,166,52.303,178
280,23,150.33,182
181,216,110.11,188
87,180,56.072,189
133,228,50.523,193
283,105,60.639,194
7,54,97.215,197
234,74,119.15,197
211,23,76.604,198
178,142,21.73,202
36,60,92.281,206
176,11,68.82,213
3,32,98.535,214
167,225,39.387,215
314,281,26.823,220
112,198,60.673,224
291,170,84.067,224
292,85,87.937,225
173,32,58.369,231
264,238,76.259,234
238,248,55.424,239
36,203,110.96,242
191,289,87.7,245
286,322,19.913,249
307,85,133.94,249
220,215,115.64,251
167,152,23.124,252
281,134,82.351,252
222,91,51.109,255
164,36,133.35,267
180,84,42.467,267
167,5,85.659,273
246,186,35.114,275
170,89,51.104,279
19,21,23.52,281
268,253,97.769,285
299,151,97.891,285
172,108,51.251,287
36,293,105.52,294
95,304,99.511,296
40,324,174.52,297
240,188,38.443,298
26,304,132.23,299
113,306,112.82,299
28,160,70.934,302
115,321,91.831,308
202,273,36.386,309
213,303,58.75,310
139,135,18.847,312
176,200,103.5,328
190,191,13.486,330
59,86,83.936,333
36,68,31.888,343
303,176,89.619,345
323,74,160.86,345
243,184,44.997,349
313,1,175.41,349
190,88,54.246,350
19,306,186.92,351
133,167,28.382,352
256,217,27.284,353
50,39,98.902,356
272,149,70.698,359
224,261,23.761,364
115,266,82.163,367
103,85,9.0891,368
240,81,59.511,368
21,73,28.952,369
243,113,73.842,371
226,11,68.999,372
71,137,40.067,382
220,180,81.696,384
215,208,45.744,385
257,324,85.181,385
153,36,61.025,389
303,261,47.648,391
219,132,38.417,392
131,164,34.08,393
149,61,54.763,396
280,103,82.793,397
120,58,51.928,400
226,271,91.291,405
24,322,119.64,410
54,179,82.922,410
138,245,49.597,411
55,222,61.153,417
133,279,68.599,417
185,178,77.315,419
281,240,42.967,427
296,63,119.56,428
164,65,56.452,429
301,22,160.74,434
225,302,60.519,440
242,10,82.409,447
67,324,129.74,451
186,4,91.232,452
295,245,43.884,453
26,245,75.076,454
45,231,56.535,456
96,1,61.926,459
291,316,55.455,460
307,12,145.84,461
173,124,53.591,464
194,122,50.75,464
182,160,67.385,465
272,182,48.303,467
173,271,99.661,468
38,187,93.871,472
91,264,113.41,476
313,55,105.25,477
46,92,37.127,481
23,122,46.035,488
264,299,31.209,490
191,140,35.769,492
8,1,55.031,494
118,98,37.584,494
58,267,145.86,495
126,166,67.599,497
