180,176,39.092,1
135,46,128.18,9
175,11,140.42,10
32,85,84.034,13
58,120,42.65,14
134,82,77.31,18
12,118,90.312,19
45,223,95.839,20
149,211,79.695,22
109,110,7.3741,30
5,68,61.418,35
102,7,80.066,40
51,120,60.155,42
188,127,60.672,43
193,162,22.188,52
16,56,80.108,53
197,82,108.7,53
209,169,74.164,54
127,42,117.88,56
220,43,161,56
119,153,68.233,58
167,103,103.56,66
156,131,48.889,68
42,141,103.82,69
56,209,104.47,71
117,52,75.06,72
193,135,49.61,74
159,114,26.427,86
193,198,68.553,86
76,10,77.578,87
131,195,47.689,88
79,153,60.232,99
126,27,74.698,107
218,77,89.233,109
45,147,110.88,112
8,42,49.503,113
75,152,96.922,113
3,87,82.672,125
4,54,68.739,131
16,209,153.24,134
137,207,112.21,136
142,59,74.824,139
120,101,25.842,141
158,42,97.877,141
107,104,87.617,142
2,110,109.66,148
175,201,30.004,148
4,133,124.24,157
136,107,38.517,160
53,22,40.29,171
109,92,15.391,173
165,109,70.225,173
160,115,53.259,184
6,124,60.918,188
109,7,73.426,194
25,111,75.078,200
2,174,108.03,203
88,151,91.071,205
1,204,141.63,213
52,150,96.613,229
212,83,122.66,241
110,197,62.776,245
155,40,85.181,247
5,33,40.978,257
121,72,60.901,259
42,117,53.351,267
129,199,54.548,267
79,28,85.914,268
182,184,27.073,268
180,12,107.55,270
210,69,122.37,281
138,41,129.11,282
156,128,30.108,286
24,140,102.38,288
78,118,77.758,289
110,124,14.854,291
63,150,123.48,294
155,188,52.538,300
213,40,130.59,300
68,121,58.439,303
23,37,27.895,304
87,38,48.103,309
215,25,130.95,315
216,176,50.236,321
40,91,58.786,324
52,108,63.642,326
90,180,47.814,326
49,77,30.377,331
5,97,84.278,334
151,217,65.114,334
220,213,54.265,337
214,43,186.48,351
182,45,155.91,360
70,167,97.84,367
222,10,215.9,373
171,140,41.747,375
149,64,80.376,376
224,24,113.7,378
193,219,49.428,380
182,201,47.37,383
131,87,49.582,396
15,84,78.6,401
97,145,56.68,408
109,181,51.343,408
58,158,93.765,417
29,147,122.09,419
149,58,70.942,428
95,66,27.917,430
192,39,151.5,431
177,4,155.06,433
187,175,24.921,434
133,174,57.115,443
4,6,17.074,444
186,107,47.58,446
71,81,42.139,447
53,38,17.73,448
214,122,100.01,449
82,179,107.83,454
130,124,38.919,455
72,131,44.463,458
224,72,132.08,459
51,195,133.77,460
189,157,30.674,460
191,29,137.03,464
68,60,42.185,477
102,15,46.646,480
40,73,28.27,488
132,115,32.01,492
